gene	S10	S11	S12	S13	S13prime	S14	S15	S16	S17	S18	S19	S1	S20	S20prime	S21	S22	S23	S24	S25	S26	S27	S28	S29	S2	S30	S31	S32	S33	S34	S35	S36	S37	S38	S3	S4	S5	S6	S7	S8	S9
CAGL0F00979g	4.63632112156167	4.65600878405948	4.96265758442529	4.87307650505239	4.71941563790376	5.0281352094762	5.15278429586306	5.38277596985784	5.19838229503683	5.48859140072631	5.55890574527644	5.30077530019635	5.37472139981422	5.53037990754594	5.55045486019684	5.70175923093369	5.83423460152784	5.7102832691692	5.86972981624402	5.91301335257158	5.91994977586596	5.94056656956408	6.03362634714348	5.01471483076634	5.93197407937655	5.85262052280865	5.86970412204116	5.96081339405703	6.02029709293946	5.74143434924232	5.89304967697638	5.27605713663184	5.26111393975754	4.82660301003807	5.06820239630781	5.01314044257258	4.7451051351024	4.05828893935255	4.5595752533143	4.73582387748031
CAGL0F01001g	5.87052222555201	5.98042411822356	6.0918999896623	6.06174465177077	5.7923329242827	6.02217765392351	5.72988531457551	5.90902054351562	5.78648989206804	5.90020463633846	6.04655232056226	6.60319511892425	5.89875027190731	5.9046047225156	5.96493194210345	5.91263210579357	6.24949925560961	6.32596782638427	6.44614253455079	6.57638017840554	6.62976834281236	6.38855132386324	6.36126132279725	6.54401222759143	6.52568590645113	6.16102298405082	6.57403225833174	6.76536347689083	6.60616240751949	6.66301510512645	6.6560886349571	6.56764798163249	6.74026433933695	6.38893519703635	6.33187534966321	6.16855905066067	6.19829372559668	6.17405539443196	5.89001274247308	6.0017127839125
CAGL0F01023g	4.6822009380897	2.23962215681031	2.21343835020002	2.42451876470976	1.73111239636493	1.49498324885829	1.63961886728574	1.74517708752993	2.43221065505806	1.13129272090651	2.14761855105348	8.59877402202768	2.21928355280194	2.08546343122408	2.20041054294026	1.30673731951284	3.18559988027272	3.45880944980117	4.25960915396718	4.42892021765562	4.1277682339272	3.5321067283712	4.42700441247824	8.23251344358211	4.29700541585577	3.76833283138924	4.82524655802811	4.56577541899551	4.53864372179897	5.34651220294936	5.06053535082082	8.03688605259271	8.22927863983457	7.99323395121611	8.03551531825509	7.73255646579111	7.81203989336185	4.87721147034057	5.65673338457532	5.10266844132408
CAGL0F01045g	9.89916148190519	7.91981480785397	7.9260031442177	7.7156594185874	7.47150273555543	7.18392547024499	5.44081843597164	4.66251161648918	4.63317369857785	4.52450425900329	4.75986674620769	11.1413196370878	4.66014088020899	4.43169743022728	4.65448672991023	4.33115271072555	4.97224443553614	5.03738925217604	6.07752570866027	5.84847034393025	5.30692813165417	5.01168477849328	6.34586853900156	11.0921166074964	5.61135200737778	4.98962650438608	6.07217043408873	5.86406896019484	5.84813839547537	6.92975264477577	6.2652015334715	10.7329526227587	10.9265592127681	11.2066453991469	11.1104078279316	10.9848033588435	10.8724346544329	9.69796460212096	10.0188989824407	9.88805682693155
CAGL0F01089g	6.69998857917212	6.2953618838297	6.53751672068338	6.07540475426612	6.21551834873334	6.33767299898764	6.21671553103854	6.10734145902549	6.00626914615029	5.90870579061752	6.2419686778372	6.99250624305608	6.15553984530917	6.2268099748937	6.03866829373398	6.05733913414367	5.97556527283435	6.08270135660409	6.11009561765202	6.19990536471048	6.21508435787268	5.99121831859979	6.00311159708671	6.76818922860812	6.10365464210894	6.16322501395127	6.14928872307621	6.02387553005787	6.03750429898542	5.73036599151398	6.02414050765603	6.75937763400356	6.68892785168039	6.80872701011823	6.94487469405011	6.81817018301139	6.96809037080724	6.77387062194981	6.77310405687599	6.7444444250577
CAGL0F01111g	6.82357543633039	6.18731718197721	6.23801538652723	6.37693757258213	6.42330834117484	6.48709493982653	6.36611552193576	6.35863644250511	6.4453009624512	6.69333754851991	6.48945838984884	4.71714453446946	6.45916663022656	6.43457983497162	6.53969116438573	6.70856388028891	6.53987930716941	6.80149574372215	6.38756476586868	6.23351003189072	6.70929496401684	6.71705198214889	6.24989472708127	4.67977531562271	6.70359336751081	6.66697636436895	5.91796939528737	6.64499791378911	6.29884578188211	5.87809089558525	6.00045118920646	5.29118860817757	5.41720085381324	4.94179546163821	4.69947082385306	5.07795267965161	4.87287712992425	6.01964286430105	5.96243841561134	6.23850358869413
CAGL0F01133g	5.29351252611566	5.41933721219952	5.32099628293049	5.60233082341251	5.44667116739141	5.83658772558552	5.60766390762397	5.59831249980034	5.75336728274011	5.59776802551993	5.5319807375172	4.66285033310219	5.4305505541556	5.38494390000536	5.36087043124875	5.38814144325658	4.72181857698772	4.98712937459433	4.76816953029591	4.35650304732598	4.40235735942146	4.76786701781912	4.7072340905771	5.26667758086968	4.36610267010479	4.72327878464189	4.53816815790482	4.51002529489552	4.55067889263908	4.5130716011551	4.48665004325117	4.97243636426617	5.13979272849641	4.89966873338408	5.07802888393374	5.17425942777749	5.19220474327984	5.16778930950519	5.05966478332977	5.14987554234089
CAGL0F01155g	5.71525499943775	5.58571929648758	5.48791420442599	5.38553001223912	5.52737100892599	5.25254394740644	5.18331067265284	5.28907827787705	5.33897869512034	5.51109769869439	5.32011982192233	6.40244385365714	5.39731297205912	5.36682837175211	5.3663358795315	5.35864905886258	5.29749765616968	5.55874890391075	5.15908257882994	5.30529921653422	5.79457659743653	5.893154202878	5.26068569175872	6.13025772983349	5.85640244532798	5.26856659450329	5.3423215912955	5.95873251652856	6.22378838097455	5.49341554315114	6.41009242160952	6.2490996302837	6.14357182718823	6.29455532509112	6.27747771614799	6.2350269875255	6.10527968042503	5.83699757471048	5.91212474674479	5.74926057823028
CAGL0F01177g	4.62294007689565	2.958703260215	2.90920546982202	2.68428858699848	2.74727147418543	2.87372871943831	3.24115059461181	2.49775233403613	3.29012826068568	2.32602167213982	3.71669041295313	6.90750056566905	3.46482786679955	3.49610396204694	3.88112832029859	3.86988064916961	4.45481873403778	4.6605418300233	5.05418804203279	4.9799088114842	5.01150609752659	4.9593379430399	5.12298709249552	6.64909402502682	5.32935761193344	4.49056767678957	5.07677100181842	5.33558962823061	5.37991647694248	5.6307070858709	5.57263477838911	6.62450754686798	6.74547222342118	6.8313138752217	6.93679713740814	6.63645689047198	6.80266582537111	4.85815029984471	5.16162981750932	4.89668778293118
CAGL0F01199g	8.36536253366398	8.49652929785037	8.42542327562436	8.54587925447965	8.38019559143097	8.6897320937253	8.43553434955534	8.5016920867589	8.49286377926177	8.57865767005318	8.40665115738014	7.23507991903782	8.5587713077517	8.59312786684391	8.57115179377387	8.62919910049012	8.33942175197045	8.4900484245292	8.29486380827677	8.12679670773081	8.32432775582181	8.36857812502986	8.31415632932084	7.59433795087674	8.25041800914671	8.67007738417559	8.17537944318507	8.07643295349133	7.89181590898071	7.78076825979175	7.73007941760805	7.79118253846985	7.70989093477008	7.55364290453473	7.41501800343149	7.86700536905861	7.74167393493633	8.57653658802767	8.14200904139566	8.29502780714537
CAGL0F01221g	6.52040031395657	6.97959206937771	7.01207646079457	6.94172710272391	6.71844565903839	6.99720933536091	7.09812813872432	7.40899806880673	6.91098962636933	6.97817899457412	7.1154290316582	5.46842708364889	7.3599394814821	7.51537343509703	6.96228746372382	7.07026110857653	7.55691731518624	6.93815798030832	7.63651364058651	7.75402348709175	6.88872691511995	6.94828269107423	7.88275225780238	5.97316864962262	6.98870936042423	7.9842419431806	7.67125680266927	6.82597949804223	6.68607964140379	7.52300563994272	6.60070868434636	5.90342973116482	6.05406356556783	5.96753414233971	6.14818838037635	6.28294242936905	6.40104606783987	6.62958174569132	6.30646360724587	6.36391853963179
CAGL0F01243g	6.98394249031397	7.07752097253005	7.00259661991818	7.04715998258964	7.18146100657531	7.18197817463954	6.9372823906487	6.89429205548227	7.13003512646965	7.23297340501038	7.01448929825875	7.11383478042519	7.15480292687828	7.05281309167815	7.32987483059937	7.35548415349671	7.18663084233621	7.49612827696466	7.36686189999792	7.38033129100084	7.50648395480131	7.2570395393354	7.34411642972645	7.42118770805121	7.53784221927769	7.31387128422466	7.31356686599059	7.53001016362588	7.29460476292562	7.22874807937505	7.38985438402489	7.55042190393652	7.85427535255151	7.16050948295158	7.06831927518507	7.15715541262513	6.96588738267911	7.0295217546012	6.84383115597263	7.13010564799549
CAGL0F01265g	7.33728525277749	7.84702119658843	7.69597312846369	7.86732173816521	7.91255095378467	7.81901051396705	7.96054664890251	8.01402982327993	8.09702717283235	8.02739857643851	7.89498686361893	6.73403225317924	8.09607397613336	8.04958110612586	8.15423298892218	8.11760361000464	8.25566751612046	8.17109057726451	8.38662353759261	8.61017088377781	8.03912608090175	8.27140917341732	8.63273772465832	7.26958234622884	8.12184808616632	8.44514485479582	8.44201254126096	8.16618545990361	8.13602746689345	8.7323371281857	8.01900492425235	7.98742262919335	7.93854130945403	6.69837754743887	6.6345243882164	6.78527704089904	6.69772069504012	7.438488487909	7.63758332398118	7.42214892342491
CAGL0F01287g	7.95377520870555	8.46780342920612	8.44864843464426	8.24814386357212	8.1559372967113	8.10866037552485	8.69499143603197	8.6218587044813	8.30133500466682	7.96762687387267	8.46564362882999	7.90706303184983	8.56314890418943	8.60766367427738	8.33164533194943	7.96531645074404	8.53311568286171	8.27760642223615	8.52741823207019	8.20878435383742	8.23720754187897	7.87715342432845	8.46883578715649	8.30344967447183	8.44600429564225	8.62764981520656	8.45900621695222	8.36900612693127	8.05226515112344	8.70668260477971	8.08712750664971	8.26157062098822	8.37920067076042	8.02949910166244	8.08264543168376	7.96082332123259	8.031208385752	8.35139342693044	8.23995978726337	8.09245948343118
CAGL0F01331g	6.19604994776553	5.97376808985678	5.78635579115679	6.38061001485112	6.35471579924959	6.09020757739523	5.70905553160257	5.49718683583258	6.09487592296052	5.821352220772	5.35125820268086	6.04731009998756	5.21856624172378	5.46376137026374	5.89101986208726	5.68601409169503	4.90576541565623	5.08936433974902	4.78843560326999	5.08289149370508	5.061843214869	5.16663072938695	4.93592195212602	5.88985216213929	5.06097964924465	4.88143784932747	4.81799726992895	5.07627798439	5.32140890286851	5.13338001508738	5.44096287930236	5.79437554997012	5.80415749963792	5.7555795010082	5.72897438107889	5.81367383988315	5.6854049823641	5.99367709188029	5.9694849561091	6.03352585803393
CAGL0F01397g	7.69229435827423	7.89536917862885	7.89149286298699	7.91368384195678	7.97566297077854	8.03936601269195	7.9428135882443	8.01859837114502	7.88401946767198	7.87522335043153	7.87235764551678	6.82337204898007	7.78841292190103	7.80327967942152	7.87538834788794	7.77005017374155	7.74417144388975	7.64421711457591	7.70207852145933	7.7332355009527	7.54945550375787	7.64980356317983	7.60279411624764	6.98242244903558	7.50109454008739	7.96291166173888	7.57240429875049	7.47574593548084	7.46564773715655	7.47739278385264	7.41844105141952	6.96521551175899	6.84586655646062	7.07791561566977	6.98981242028324	6.95262942254981	6.92564729244053	7.43366813188005	7.4588497664415	7.58128353240928
CAGL0F01419g	4.34996946347609	4.70505667705306	4.67823633421216	4.4382418657722	4.79038476250436	4.52480799685709	4.84438554665029	4.41885837517156	4.57748753400567	4.73034649788761	4.84982957599491	4.91593797819092	4.49190182817959	4.36937157732432	4.82295482338399	4.80928555701739	4.69178256179683	4.88887347863	4.61772771792247	5.05701092321724	5.43848634312244	5.62335426519996	5.44121151538918	5.15692083587172	5.90722078767209	5.34814728173259	5.60070616624253	6.03774178081688	6.17990786980024	5.43552797436324	6.10596897779548	4.52049793389739	4.72750359212094	4.7496385192648	4.72471160487657	4.69674987271134	4.44960514111477	4.60730118256344	4.10181300117994	4.5192335925766
CAGL0F01463g	7.4495576262587	8.77491181830932	7.45452236257296	9.14593251252806	7.91519973231081	8.34542444502726	8.29351029132627	7.8998061322452	8.45473646010366	7.78575383068019	7.3665744812386	6.87801464841428	8.16599282571115	8.426580866553	8.41047597943223	7.43417308426578	7.77458061814617	8.16100572742172	7.40837506487484	6.100471747444	7.38620044238264	7.29401636242286	7.10252147630172	9.65954180135697	7.26614073455697	7.52294074046607	6.67779150811061	7.22874731545109	6.86781510938212	6.61166359891348	6.49589511348191	9.19255452537975	9.13534479345964	9.47170178266685	9.0027979116079	9.60483470703624	9.10143755379818	9.18047541926519	8.09445582187358	8.50248368957527
CAGL0F01485g	-1.26116104203553	-1.46026524579093	-1.28295469215147	-1.01024691803181	-0.95572397326813	-3.77980241370787	-1.61532420973954	-1.31918511653819	-3.77980241370787	-1.23187725721017	-3.77980241370787	-0.840250777988015	0.628703685516269	-0.021395056442691	-2.12795757228752	-2.22403671437593	-0.977752172161456	-1.67234828315721	-1.12565478491186	-3.77980241370787	-1.26395408824957	-1.37213291111178	-0.522820297060389	0.568393469845573	-1.75945964288236	-2.45712571746324	-3.77980241370787	-3.77980241370787	-2.55508603995371	-1.05385862700534	-3.77980241370787	-1.05484586696999	-0.241167100090804	-0.594100833175647	-0.394647920509868	-0.496698747718663	-0.630600922658023	-0.618345014779747	-1.40311534477613	-0.634278019123843
CAGL0F01507g	6.75622685883558	7.09142283700509	7.03085129057568	7.09935143240314	7.09688264151397	7.26158266079206	6.99864722409343	6.89230197725128	6.96623924865736	6.91628778463606	7.07403116723801	6.44328145059304	7.13477548278909	7.05987780876518	7.18893579935828	7.26697232306321	7.21752782697025	7.22742294766539	7.12336380554376	7.07251435776468	7.29970250544379	7.26881913777794	7.51310852307691	6.82984121223228	7.41026698132153	7.72948694581055	7.37166071260891	7.32154308399106	7.24732134898528	7.20228883607114	7.0360114914216	6.9746189612873	6.93365596465345	6.86819016540106	6.80099838308648	6.80455573045384	6.73700641793425	6.8482045839064	6.66440291775593	6.70152188366926
CAGL0F01529g	8.60624436229538	8.80005642424626	8.75789397573974	8.84001051484622	8.99144005148885	9.05680690543801	8.97276793726245	9.05843647828721	8.95107512461819	9.02132949458133	8.83130621851285	8.2230523009781	8.63619865273128	8.71135355980914	8.34693071390777	8.39868017945197	7.78315251128706	7.65460495210463	7.31541599671974	7.43284607563617	7.12605432656194	7.22414076322459	7.30485193510002	8.06316039128259	6.94247015550895	7.01788959746395	7.22590365142189	6.94638231080003	7.00534619303911	7.06952194136344	6.91557576699599	8.15325294271984	8.06542534426048	7.92836338483021	7.92143659235715	8.09773045559982	8.11013211026572	8.4188027789996	8.36813031475617	8.44568440066952
CAGL0F01551g	3.70545716173412	2.72503583103306	3.20206968878229	3.38575741832658	3.03393104017147	2.42446071837985	2.98804197936844	2.92899188931876	2.92402290069575	3.26343285523329	2.9033591761166	6.15940075002823	3.62654227574217	3.31899108487919	3.53791819910781	3.48934182324426	3.61492303879113	4.06847575804669	3.78216060427693	3.99008816129244	4.2281633431166	4.06983491573827	3.66237961051699	5.58010859448603	4.1600361275524	3.44543837311837	4.20185829764891	4.20056390777754	4.53864372179897	4.15304379757043	4.82909311925855	5.59744297998696	5.55803710830206	5.42029817448393	5.4996189093	5.28036166978858	5.38260436943237	3.97226332258173	4.07592901509625	4.2642831741251
CAGL0F01573g	5.89855651587154	5.77754510556177	5.60279315719623	5.81810869953368	5.71336812599796	5.8659943710757	5.65925025314147	5.6368580941477	5.70221233741006	5.56587369022416	5.60484819959673	6.11964084691044	5.46838401882793	5.52630516878968	5.48161721307088	5.43127949805926	4.93682910805417	4.87314512069663	4.69490871366471	4.34585449042709	4.92168356865131	4.91504932679999	4.51614595741036	6.32044439101803	4.83964561732114	4.38131201643906	4.53816815790482	4.54373321181062	4.90020915896222	4.35870725379247	4.9535685371936	6.18573631343912	6.07903079307283	6.19936617543265	6.15748659853313	6.21045897291264	6.1092773846686	6.02392541853388	6.02465151657652	5.77206988321297
CAGL0F01595g	7.40040734714855	7.21368326137118	7.38033371128136	7.06780816105887	7.16819804865012	7.12433196725575	7.0575080580444	6.88631521846522	6.82990335656864	6.78392110369599	7.0120557416353	7.77251977842014	6.7846097798704	6.91312076482108	6.79809563330755	6.78446123025033	6.86056947333759	6.79107089723734	6.62863533847631	6.80834383023349	6.69660676923184	6.26460590430006	6.39584007449333	7.65741449082028	6.4083665026106	6.6116130665604	6.5588916728181	6.40017560556911	6.31481187050994	6.41831008714299	6.35355829735499	7.61698649445703	7.55833820287185	7.74026266584189	7.70863582835401	7.68727882957153	7.72483618791633	7.44329279170543	7.5201211102396	7.5898677732724
CAGL0F01617g	6.85824914158293	6.96959068920439	7.04754223951732	7.06095821821194	7.03165550818955	7.00383865618727	7.06845239516206	7.01626473542132	7.02292945169143	7.24645013919394	7.11088749610353	6.50630849445696	7.02662448005036	7.03857901731258	6.99440948071329	6.95674295260574	6.99331939691504	6.98189609596262	6.80809043266763	6.87559170696326	6.81873045324178	6.66302837002509	6.73661436080996	6.20799023105381	6.5937511760991	6.85988017124212	6.67578779912826	6.5500592820586	6.37188740678492	6.30848003854156	6.23675908996232	6.51491469853033	6.38516044886205	6.41409207525709	6.46514760756872	6.37792998995365	6.36137104300881	6.65741358301157	6.77310405687599	6.81570221748185
CAGL0F01639g	6.16637951261223	6.26569800759383	6.32273242246425	6.09341932764749	6.08985546860423	6.06507078062222	6.0445057302487	6.13789781658347	5.90433764524627	5.90870579061752	5.8260089363267	6.18851770493744	5.65806223063563	5.74545372324339	5.93581991396845	5.65399872967416	5.50863752077849	5.41135605129887	5.18988132546109	5.56376141055227	5.34807604992572	5.31034219967687	5.07044018982943	6.01308937300654	5.26957429092437	5.17999524857553	5.21564753336641	5.31296174723353	5.49649645639914	5.62274811967876	5.63293888885453	6.1911241880925	6.14882214995838	6.28912648849006	6.20309947449792	6.10777639600386	6.03556696592675	6.28882768283549	6.38761474885034	6.27089415232507
CAGL0F01661g	3.93934934646968	3.41690100894258	3.06305621116846	3.41470276848257	3.22822183761412	3.21581193115209	2.6808756898868	3.21031989942962	2.73335354815418	2.32602167213982	2.81677351828956	5.89076684300106	2.76231082069447	2.63213203895347	2.91831742592229	2.68446352051182	2.69789198692365	3.32646709707795	3.80223244362885	3.66124792057013	3.31070921688744	3.72687350209427	3.81070806064599	5.67274847666474	3.69004745039556	2.98961792465971	4.02427186396369	3.88708325064263	4.35867392585457	4.02603939698505	4.30518652136729	5.73290337522443	5.78405295855321	5.53482234335929	5.42458569497513	5.22420093878421	5.40879054514956	4.37225324197575	4.33792501113157	4.24267091766017
CAGL0F01683g	9.61690741172282	7.33550188706606	7.38909122716964	6.8360244671566	6.77203245955507	6.35851296204712	5.43237108182211	4.87896147911137	4.97236000151749	4.74940325429829	5.07170155004162	11.1990941428842	4.24025255448477	4.43169743022728	4.74117845021681	4.29008129678331	4.7743561614901	4.70564289464075	5.40859307753239	5.26630256961563	5.25161890419832	4.75116875797301	5.55650275659806	10.996406605637	5.46638157261762	5.09488649335417	5.36239332960192	5.47314825727028	5.96516238610924	6.37158162489284	6.42499913435284	10.5953398281306	10.6830055181394	11.0720589050887	11.0291625210797	10.9272316344282	10.8431784381852	9.48810170198504	9.82469065031808	9.67968078319151
CAGL0F01705g	7.95711148563176	6.70605473677498	6.47582281190316	6.38061001485112	6.31247416491042	6.00905703361558	5.79722286824849	5.41640099957595	5.50737414951369	5.21464231458195	5.99818942546107	9.82950876452447	5.88682528884475	5.64755929736049	5.43556441900359	5.33360298809223	6.13808346451503	5.94466889467466	6.5054982259878	6.3526523155508	6.03781073524316	5.56084912790861	6.80575180679136	9.82286939753111	6.43952793438952	6.01260652070873	6.8042377632142	6.4260116814355	6.18184372936681	7.14370299257149	6.60464214998066	9.58470127927909	9.6801260846202	9.99750903910082	10.0222314491171	9.85284427336903	9.772837001336	8.2287545747846	8.4710179981746	8.21820999180736
CAGL0F01727g	5.29351252611566	4.30997640990858	4.65905518173974	4.42407597637496	4.51108997700103	3.9604171538963	4.02700318442252	3.84185908101822	4.03202873871509	3.3657717860375	4.57438817217931	6.97032328559688	4.43844067705391	4.46613945095762	4.3688799526598	4.25849174435369	4.92654868233418	5.01963962080585	5.60419924488986	5.62008278156203	5.157536398839	4.96417601304861	5.95174278829748	7.05497309131475	5.52798570254771	5.72725487827517	6.025728976196	5.72162303916833	5.61011838338025	5.95933893574357	5.52638399108893	6.91888090706709	6.75926869978348	6.78963067958627	7.13573397511255	6.95509622858461	7.10851644640674	5.44190511972167	5.58513800778616	5.28288100423514
CAGL0F01749g	8.2964448188906	8.81083334177212	8.27919728388189	8.5693996361715	8.40992345885568	8.64448911762238	8.57349053887903	8.35839715149511	8.5721706337652	8.73262975822531	8.52743932212982	7.64528341999949	8.5587713077517	8.61679450801505	8.80746768409035	8.74675241109354	8.78327018667759	8.81963181016971	9.262007172938	9.13494422318785	9.15187298687449	9.03243413325942	9.38536798019788	8.91172212292545	9.3879250950709	9.20265537357175	9.50951807139567	9.57359129681155	9.3849209136104	9.52844673829988	9.27350868897292	8.36887287767398	8.47688998478021	7.69171293317258	7.57796611906755	7.50400237020085	7.76340011928206	8.59176208672171	8.2341203181203	8.12530864690889
CAGL0F01771g	6.2687358296927	5.99035093451652	6.31049135328676	6.313031806667	6.34164766118157	6.4487376858837	6.09354703692077	6.2786215932504	6.4453009624512	6.45296115730567	6.36911368457879	6.45929822295365	6.33301204402105	6.42366777604675	6.35134735791691	6.35238955566813	6.26590139339638	6.31872832113903	6.30907832201608	6.51116075984744	6.42770952460265	6.48932255953938	6.36998401961633	6.19763376200027	6.27927815501604	5.92966527891173	6.45990140142164	6.23633536319419	6.53221857079501	6.33551442591557	6.50434162963822	6.1279144638941	6.1062746272326	6.2561173418631	6.37635439353768	6.38891939670787	6.45230387604692	6.20455929794532	6.31201802832126	6.08907919549871
CAGL0F01793g	5.96634770958258	6.18155217110308	6.26997498315309	5.38553001223912	5.47087857302252	5.25254394740644	6.19690390620153	6.11076874561302	5.45683054442702	5.21464231458195	6.31486103890471	7.63474377414173	6.38762857405288	6.23931047528214	6.04890102005175	5.81104504748732	6.98343508877603	6.88719126729031	7.2493304396976	7.17232091829961	7.34817031677679	6.98445152064977	7.67584231501144	8.04786746891585	7.79558936977717	7.59240436200382	7.87361034374418	7.89136339702726	7.81905185548601	8.04551029110544	8.04962597189393	7.41538285111881	7.73279742133729	8.51201750875608	8.21544703224778	7.69910010486938	7.75065966999385	7.22632000031117	7.16250508267301	6.33867431253883
CAGL0F01815g	6.20505789485227	6.05168263544329	6.10258849961181	5.81810869953368	5.85621378716188	5.86113470016365	6.21671553103854	6.20035564038369	6.30376416895828	6.19943511643666	6.4287170167657	4.54771861688932	6.76519943005056	6.8427750129301	7.06501168453986	6.8878714012021	6.85244669902551	7.48711505131413	7.03282854971676	6.92471825241275	7.38718782166211	7.37979999776247	7.0814326160197	4.76641324412497	7.24654032373522	7.63903342406237	7.13548604616136	7.47356147986627	7.07574864451073	6.908632545358	6.80140189186064	5.29118860817757	5.15030172845815	5.18334224153451	4.63436650808643	5.09594797161127	4.91001870211034	6.39182852251752	6.24391049235994	6.00813176750017
CAGL0F01837g	7.04792296785473	7.02697810371307	6.86916390285278	7.32386151009704	7.30778706536705	7.32472080671016	6.89794366406095	6.73463293494147	7.11707376466399	7.34056392776199	6.69761843931433	6.44328145059304	6.78031888118752	6.8623028887505	7.20580124729296	7.22672775370111	6.58796422351411	6.92582236522399	6.30907832201608	6.35796139010204	6.81433259575922	6.92489770243549	6.5146670655418	6.50814392958278	6.69328822233877	6.344918719943	6.3586201622779	6.60164724328794	6.6018310614973	6.08630847585996	6.3410378714781	6.28229381355391	6.39181838809792	6.3213972424212	6.27747771614799	6.45315389710921	6.37471765118225	6.78147875422012	6.75282625562305	6.91810032521201
CAGL0F01859g	0.287842596432652	2.32577613185574	1.55927488968265	1.87730338700412	1.36841934849702	2.25697941409258	2.43245357370306	2.57918095894178	2.34596363379088	2.60242817724605	2.46479780522358	0.613557840533777	1.87749891527878	2.29156848622901	2.62195998440747	2.74650381386196	2.72186970730194	3.42684450691389	2.96024643787609	2.57238794792494	3.6764741991883	3.83647298975413	2.73958219935985	1.24132911564905	4.12978748377359	3.40134553008865	2.59472321594872	4.25584342894816	4.12108195078415	2.72568947409723	4.34335119420894	0.216924587600864	1.25856122420686	2.26003074980618	2.35534891000518	1.38763232338143	2.27758361132232	2.34694065181877	1.49598129539792	0.837683175096219
CAGL0F01881g	4.01300755464117	4.80593071591115	4.51713333513369	4.75354714860099	4.71941563790376	4.36921017110418	4.76587857914668	4.66251161648918	4.43853071001229	4.56808939636946	5.04338179860339	3.55220261927316	4.92403950513743	4.98862460665449	4.80696617623733	4.77991902015551	4.82504755716244	4.92364759948287	4.60635690860955	4.39832828627848	4.80831081649965	4.8060940549871	4.50034272735152	3.45953836451785	4.74702986239435	5.4198879585505	5.05226732648398	4.68637105197371	4.52650730663491	4.54711221402373	4.48095498384024	3.57537862314042	3.47976400617762	3.3358375679126	3.63858951239363	3.52599131347706	3.84803130537823	4.34512837552961	4.02272476405246	3.98074576952575
CAGL0F01903g	3.88433433356487	3.53011008308624	3.51105510181009	3.49820940858921	3.51568909781288	3.27547140610165	3.83527824951048	2.83265659749565	3.37967515003466	3.15327634081462	3.61772528639607	4.93896636275795	3.28267106557499	3.5452588137309	3.26112811983265	3.97727810082859	3.79523987134857	3.51055916584572	3.72021311548416	3.28007100122281	3.65039338509339	3.73821579909254	3.90974463477768	4.87438712306796	3.58694254354861	3.80263911011633	3.91978941195097	3.45091515109218	3.79662515972063	4.00169656035646	3.56315993478324	4.83464157793877	4.80270907001901	4.61725959136088	4.58008137608926	4.67297063275539	4.92823696271955	4.18607635455927	4.07592901509625	3.72424909679835
CAGL0F01925g	3.42616751772505	2.05015081899969	1.7883840355644	0.821651138221547	2.42924892341436	1.92571567281079	2.04620401080744	2.22162398675194	2.79974961142889	1.70018272873108	2.21687861959182	7.08831323000957	3.07414544748502	2.50538317336501	3.16404941822464	3.1190556342905	3.31733982061609	3.71849151210637	4.24501833263066	4.43395639479494	4.0894564660674	4.06983491573827	4.03569009226302	6.75176581049083	4.56458660607018	3.58338123319729	4.16804685510198	4.42816853655599	4.69863259804107	4.72120450531813	4.79277692215893	6.62051963555474	6.67625770422622	6.68190105002791	6.58369824222722	6.366856230906	6.42369576610745	4.07489520927654	4.33792501113157	4.12946885282441
CAGL0F01947g	9.54423435787913	9.79617084498987	9.84151104869658	10.0398029508513	10.0344087021165	10.1823195063228	10.1659324665845	10.2961016270946	10.3651808384955	10.5057160426903	10.1207079419358	8.73822347479562	10.1761670215869	10.175634397384	10.2021254100667	10.2396597333003	9.88039782813607	10.0377086707441	9.67677542127002	9.78059533299822	9.77857399467664	9.59488906070494	9.67853238117109	8.93164762365699	9.5717172757041	9.82785015222731	9.67513933943734	9.63645137265816	9.28692613533226	9.54275317139386	9.15557273828511	9.25691062687859	9.31363724882264	8.52938916450201	8.42725702678701	8.8093146940815	8.78331529321354	9.18478500871476	9.13400461740155	9.3362634004771
CAGL0F01969g	6.57353550516711	6.88165743622002	6.52432761546469	7.0144414237803	6.57394789558322	6.99720933536091	6.82237401126007	6.67568778165821	6.80182920386682	6.49308537069359	6.71866538890899	5.85489189708206	6.90182534590716	6.91623822430297	6.62423908002388	6.6325640026473	6.51092803145241	6.47016425386193	6.16150193310421	5.45400993841211	6.24806742641744	5.79066128629456	6.1085072184327	6.68907337305978	6.36747182379817	6.69311937578989	5.95479085947768	6.34548073687136	5.81109655963492	5.91766134751356	5.99046467200011	6.49979728200096	6.40942412481324	6.68603784907036	6.84194378879942	6.73735600203102	6.81250721077001	7.01668587627432	6.85147989034638	6.54698825640313
